SYSTEM,SYSTEM_TYPE,EXTRACT_DATE,PAID_DATE,DUE_DATE,POSTING_DATE,RECEIPT_DATE,ENTRY_DATE,INVOICE_DATE,INVOICE_NUMBER,INVOICE_LINE_NUMBER,INVOICE_HEADER_DESCRIPTION,INVOICE_LINE_DESCRIPTION,INVOICE_LINE_AMOUNT,INVOICE_LINE_CURRENCY,INVOICE_TYPE,EXCHANGE_RATE,POSTING_KEY,VOUCHER_NUMBER,CLEARING_DOCUMENT,DOCUMENT_NUMBER,DOCUMENT_LINE_NUMBER,DOCUMENT_TYPE,TRANSACTION_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,SUPPLIER_TYPE,PREFERRED_SUPPLIER,SUPPLIER_ADDRESS_1,SUPPLIER_ADDRESS_2,SUPPLIER_ADDRESS_3,SUPPLIER_ADDRESS_4,SUPPLIER_ZIP,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_COUNTRY,SUPPLIER_REGION,TAX_NUMBER,ULTIMATE_PARENT,SUPPLIER_COMPLIANCE,BUYER,REQUISITIONER,APPROVER,PO_NUMBER,PO_DATE,PO_DESCRIPTION,PO_CURRENCY,PO_LINE_NUMBER,PO_LINE_DESCRIPTION,PO_UOM,PO_UNIT_COST,PO_QUANTITY,ITEM_NUMBER,ITEM_DESCRIPTION,ITEM_COST,QUANTITY,UOM,MANUFACTURERS_ITEM_DESCRIPTION,MANUFACTURERS_ITEM_NUMBER,PREFERRED_MANUFACTURER,PREFERRED_MANUFACTURER_ITEM_NUMBER,HISTORICAL_ITEM_COST,HISTORICAL_VOLUME,MATERIAL_GROUP,MATERIAL_GROUP_DESCRIPTION,PURCHASING_GROUP,PURCHASING_GROUP_DESCRIPTION,PURCHASING_ORG_CODE,PURCHASING_ORG_DESCRIPTION,PAYMENT_METHOD,PAYMENT_TERMS_CODE,PAYMENT_TERMS_DESCRIPTION,DISCOUNTED_TERMS,SUPPLIER_PAYMENT_TERMS_CODE,SUPPLIER_PAYMENT_TERMS_DESCRIPTION,COMPANY_NUMBER,COMPANY_NAME,COMPANY_CITY,COMPANY_STATE,COMPANY_COUNTRY,COMPANY_REGION,BUSINESS_UNIT,BUSINESS_UNIT_DESCRIPTION,COST_CENTER,COST_CENTER_DESCRIPTION,PROFIT_CENTER,PROFIT_CENTER_DESCRIPTION,ENTITY,ENTITY_DESCRIPTION,DIVISION,DIVISION_DESCRIPTION,DEPARTMENT,DEPARTMENT_DESCRIPTION,PLANT,PLANT_DESCRIPTION,ACCOUNT,ACCOUNT_DESCRIPTION,DISTRIBUTION_AMOUNT,CONTRACT_NUMBER,CONTRACT_START_DATE,CONTRACT_RENEWAL_DATE,CONTRACT_VALUE,CONTRACT_CURRENCY,CONTRACT_UNIT_COST,CONTRACT_NAME,CONTRACT_UOM,CONTRACT_VOLUME,GOVERNMENT_CLASSIFICATION,DIVERSITY_CLASSIFICATION,MCC,MCC_DESCRIPTION,EXPENSE_TYPE,INTERCOMPANY,EMPLOYEE,ADDRESSABLE,ASSET,ASSET_DESCRIPTION,COMMODITY_CODE,COMMODITY_CODE_DESCRIPTION,WBS_DESCRIPTION,WBS_ELEMENT,CATALOGUE,CUSTOMER_CATEGORY_1,CUSTOMER_CATEGORY_2,CUSTOMER_CATEGORY_3,CUSTOMER_CATEGORY_4,CUSTOMER_CATEGORY_5,CUSTOMER_CATEGORY_6,CUSTOMER_CATEGORY_7,CUSTOMER_CATEGORY_CODE,SIC_CODE,SIC_CODE_DESCRIPTION,INDUSTRY_CODE,INDUSTRY_CODE_DESCRIPTION,RISK_INDICATOR,RISK_FACTOR_1,RISK_FACTOR_2,RISK_FACTOR_3,RISK_FACTOR_4,RISK_FACTOR_5,RISK_FACTOR_6,RISK_FACTOR_7,RISK_FACTOR_8,RISK_FACTOR_9,RISK_FACTOR_10,ORG_HIERARCHY_1_CODE,ORG_HIERARCHY_1_DESCRIPTION,ORG_HIERARCHY_2_CODE,ORG_HIERARCHY_2_DESCRIPTION,ORG_HIERARCHY_3_CODE,ORG_HIERARCHY_3_DESCRIPTION,ORG_HIERARCHY_4_CODE,ORG_HIERARCHY_4_DESCRIPTION,ORG_HIERARCHY_5_CODE,ORG_HIERARCHY_5_DESCRIPTION,ORG_HIERARCHY_6_CODE,ORG_HIERARCHY_6_DESCRIPTION,ORG_HIERARCHY_7_CODE,ORG_HIERARCHY_7_DESCRIPTION,ORG_HIERARCHY_8_CODE,ORG_HIERARCHY_8_DESCRIPTION,ORG_HIERARCHY_9_CODE,ORG_HIERARCHY_9_DESCRIPTION,ORG_HIERARCHY_10_CODE,ORG_HIERARCHY_10_DESCRIPTION,ACCOUNT_HIERARCHY_1_CODE,ACCOUNT_HIERARCHY_1_DESCRIPTION,ACCOUNT_HIERARCHY_2_CODE,ACCOUNT_HIERARCHY_2_DESCRIPTION,ACCOUNT_HIERARCHY_3_CODE,ACCOUNT_HIERARCHY_3_DESCRIPTION,ACCOUNT_HIERARCHY_4_CODE,ACCOUNT_HIERARCHY_4_DESCRIPTION,ACCOUNT_HIERARCHY_5_CODE,ACCOUNT_HIERARCHY_5_DESCRIPTION,ACCOUNT_HIERARCHY_6_CODE,ACCOUNT_HIERARCHY_6_DESCRIPTION,ACCOUNT_HIERARCHY_7_CODE,ACCOUNT_HIERARCHY_7_DESCRIPTION,ACCOUNT_HIERARCHY_8_CODE,ACCOUNT_HIERARCHY_8_DESCRIPTION,ACCOUNT_HIERARCHY_9_CODE,ACCOUNT_HIERARCHY_9_DESCRIPTION,ACCOUNT_HIERARCHY_10_CODE,ACCOUNT_HIERARCHY_10_DESCRIPTION,ORG_ID,NAME,DISTRIBUTION_LINE_NUMBER,PO_LINE_CONGA_RECORD,DISTRIBUTION_AMOUNT_USD,CATEGORY_1,CATEGORY_2,CATEGORY_3,LINE_TYPE_LOOKUP_CODE
Receivables,,09102024,09172024,09102024,09012024,,09102024,09102024,4805748_8282552,1,REFUND FROM LINKEDIN OVERPAYMENT 938.90 USD,REFUND FROM LINKEDIN OVERPAYMENT 938.90 USD,938.9,USD,PAYMENT REQUEST,,,,,101696464,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,938.9,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,938.9,,,,ITEM
Receivables,,09162024,09202024,09162024,09012024,,09162024,09162024,696686_8319729,1,"REFUND FROM LINKEDIN OVERPAYMENT 2,250.09 USD","REFUND FROM LINKEDIN OVERPAYMENT 2,250.09 USD",2250.09,USD,PAYMENT REQUEST,,,,,100430437,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2250.09,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,2250.09,,,,ITEM
Receivables,,09162024,09202024,09162024,09012024,,09162024,09162024,4963518_8282878,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,801.82 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,801.82 USD",1801.82,USD,PAYMENT REQUEST,,,,,101698180,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1801.82,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1801.82,,,,ITEM
Receivables,,09162024,09202024,09162024,09012024,,09162024,09162024,5028961_8319730,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,113.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,113.00 USD",1113,USD,PAYMENT REQUEST,,,,,100430438,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1113,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1113,,,,ITEM
Receivables,,09172024,09202024,09172024,09012024,,09172024,09172024,MC10112180649_8322614,1,"REFUND FROM LINKEDIN OVERPAYMENT 4,500.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 4,500.00 USD",4500,USD,PAYMENT REQUEST,,,,,101698185,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,4500,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,4500,,,,ITEM
Receivables,,09052024,09102024,09052024,09012024,,09052024,09052024,4858994_8291947,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 18,440.00 USD","REFUND FROM LINKEDIN DUPLICATE PAYMENT 18,440.00 USD",18440,USD,PAYMENT REQUEST,,,,,100430378,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,18440,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,18440,,,,ITEM
Receivables,,09052024,09102024,09052024,09012024,,09052024,09052024,4707916_8291848,1,REFUND FROM LINKEDIN OVERPAYMENT 971.32 USD,REFUND FROM LINKEDIN OVERPAYMENT 971.32 USD,971.32,USD,PAYMENT REQUEST,,,,,101693728,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,971.32,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,971.32,,,,ITEM
Receivables,,09022024,09102024,09022024,09012024,,09022024,09022024,4710432_8282513,1,"REFUND FROM LINKEDIN OVERPAYMENT 3,000.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 3,000.00 USD",3000,USD,PAYMENT REQUEST,,,,,101693719,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,3000,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,3000,,,,ITEM
Receivables,,09022024,09102024,09022024,09012024,,09022024,09022024,5041875_8282514,1,"REFUND FROM LINKEDIN OVERPAYMENT 32,003.45 USD","REFUND FROM LINKEDIN OVERPAYMENT 32,003.45 USD",32003.45,USD,PAYMENT REQUEST,,,,,101693720,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,32003.45,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,32003.45,,,,ITEM
Receivables,,09022024,09102024,09022024,09012024,,09022024,09022024,AX10111895369_8282460,1,"REFUND FROM LINKEDIN OVERPAYMENT 1,200.56 USD","REFUND FROM LINKEDIN OVERPAYMENT 1,200.56 USD",1200.56,USD,PAYMENT REQUEST,,,,,101693725,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,1200.56,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,1200.56,,,,ITEM
Receivables,,09022024,09102024,09022024,09012024,,09022024,09022024,4263963_8282461,1,"REFUND FROM LINKEDIN OVERPAYMENT 20,000.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 20,000.00 USD",20000,USD,PAYMENT REQUEST,,,,,101693726,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,20000,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,20000,,,,ITEM
Receivables,,09022024,09102024,09022024,09012024,,09022024,09022024,4280958_8282462,1,"REFUND FROM LINKEDIN OVERPAYMENT 10,000.00 USD","REFUND FROM LINKEDIN OVERPAYMENT 10,000.00 USD",10000,USD,PAYMENT REQUEST,,,,,101693726,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,10000,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,10000,,,,ITEM
Receivables,,09022024,,10022024,09012024,,09022024,09022024,24765_8282517,1,"REFUND FROM LINKEDIN OVERPAYMENT 9,934.92 USD","REFUND FROM LINKEDIN OVERPAYMENT 9,934.92 USD",9934.92,USD,PAYMENT REQUEST,,,,,,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net 30,Due in 30 Days,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,9934.92,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,9934.92,,,,ITEM
Receivables,,09022024,09102024,09022024,09012024,,09022024,09022024,VI10112140366_8282518,1,REFUND FROM LINKEDIN OVERPAYMENT 253.55 USD,REFUND FROM LINKEDIN OVERPAYMENT 253.55 USD,253.55,USD,PAYMENT REQUEST,,,,,101693721,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,253.55,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,253.55,,,,ITEM
Receivables,,09032024,09102024,09032024,09012024,,09032024,09032024,1798407_8282526,1,REFUND FROM LINKEDIN DUPLICATE PAYMENT 265.76 USD,REFUND FROM LINKEDIN DUPLICATE PAYMENT 265.76 USD,265.76,USD,PAYMENT REQUEST,,,,,101693724,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,265.76,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,265.76,,,,ITEM
Receivables,,09032024,09102024,09032024,09012024,,09032024,09032024,1939083_8282527,1,"REFUND FROM LINKEDIN DUPLICATE PAYMENT 2,192.61 USD","REFUND FROM LINKEDIN DUPLICATE PAYMENT 2,192.61 USD",2192.61,USD,PAYMENT REQUEST,,,,,101693724,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2192.61,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,2192.61,,,,ITEM
Receivables,,09032024,09102024,09032024,09012024,,09032024,09032024,2175477_8282528,1,REFUND FROM LINKEDIN DUPLICATE PAYMENT 551.29 USD,REFUND FROM LINKEDIN DUPLICATE PAYMENT 551.29 USD,551.29,USD,PAYMENT REQUEST,,,,,101693724,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_ACH,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,551.29,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,551.29,,,,ITEM
Receivables,,09042024,09102024,09042024,09012024,,09042024,09042024,5098366_8290585,1,"REFUND FROM LINKEDIN OVERPAYMENT 3,017.71 USD","REFUND FROM LINKEDIN OVERPAYMENT 3,017.71 USD",3017.71,USD,PAYMENT REQUEST,,,,,100430375,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XXLIN_BOA_US_CHECK,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,3017.71,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,3017.71,,,,ITEM
Receivables,,09202024,,09202024,09012024,,09202024,09202024,4393006_8283071,1,"REFUND FROM LINKEDIN OVERPAYMENT 3,307.34 USD","REFUND FROM LINKEDIN OVERPAYMENT 3,307.34 USD",3307.34,USD,PAYMENT REQUEST,,,,,,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,3307.34,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,3307.34,,,,ITEM
Receivables,,09202024,,09202024,09012024,,09202024,09202024,4880895_8326599,1,"REFUND FROM LINKEDIN OVERPAYMENT 2,778.75 USD","REFUND FROM LINKEDIN OVERPAYMENT 2,778.75 USD",2778.75,USD,PAYMENT REQUEST,,,,,,,PAYMENT REQUEST,,-222,-222,-222,,,,,,,,,,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immediate,Immediate,,,,100,LinkedIn Corporation (US),,,,,,,100.0000,100 - Balance Sheet Block,,,,,,,0000,Balance Sheet Block,,,110040,Accounts Receivable - Unapplied Cash,2778.75,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D000, Department Group Structure,D094, NON OPS / BS,D1S0, Non Operating / Balance Sheet,D2S0, Non Operating / Balance Sheet,D3S0, Non Operating / Balance Sheet,D4S0, Non Operating / Balance Sheet,,,,,,,,,A00000, All Accounts,A10000, Asset,A21000, Current Assets,A30130," Accounts Receivable, Net",,,,,,,,,,,,,81,LinkedIn US,1,,2778.75,,,,ITEM
